datetime,isTracking,leftEyeX,leftEyeY,rightEyeX,rightEyeY,NoseX,NoseY,LeftMouthX,LeftMouthY,RightMouthX,RightMouthY,pitch,yaw,roll,Happy,Engaged,WearingGlasses,LeftEyeClosed,RightEyeClosed,MouthOpen,MouthMoved,LookingAway
20170306_215440,B,1527,459,1593,445,1545,490,1540,528,1601,519,9,36,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215440,B,1537,456,1602,444,1556,487,1556,530,1610,520,7,33,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215440,B,1546,456,1614,442,1565,486,1564,528,1619,518,7,31,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215440,B,1554,454,1623,440,1574,483,1570,527,1629,517,8,31,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215440,B,1561,452,1631,440,1581,484,1574,524,1637,516,7,31,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215440,B,1566,453,1636,441,1588,483,1582,527,1643,517,8,31,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1566,456,1637,442,1589,486,1582,527,1644,519,7,28,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1567,457,1638,443,1590,487,1585,531,1646,521,7,28,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1569,457,1639,442,1594,487,1584,527,1650,519,7,30,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1573,456,1644,441,1598,486,1588,527,1653,518,8,29,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1578,456,1649,442,1600,487,1594,528,1657,519,7,33,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1586,454,1655,441,1606,486,1600,526,1662,519,7,32,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1592,454,1666,443,1613,485,1603,529,1670,520,4,30,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1597,450,1673,440,1618,484,1612,527,1674,522,4,30,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1598,450,1677,440,1619,485,1608,529,1676,524,3,26,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1596,450,1675,442,1617,488,1605,531,1674,529,2,29,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1587,452,1669,444,1608,492,1597,537,1668,534,0,31,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1584,451,1663,443,1604,493,1592,539,1665,537,0,32,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1578,447,1661,438,1600,489,1591,535,1662,532,0,31,-3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1574,437,1652,426,1594,479,1587,523,1658,520,2,30,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215441,B,1565,425,1648,412,1589,464,1580,512,1651,505,6,36,1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215442,B,1557,414,1642,397,1579,449,1579,503,1645,491,10,32,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215442,B,1554,404,1635,386,1576,437,1568,491,1638,478,11,40,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215442,B,1551,395,1633,375,1570,428,1565,480,1634,467,12,35,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215442,B,1547,388,1630,366,1564,417,1566,475,1630,458,14,39,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215442,B,1549,378,1626,357,1564,411,1568,467,1633,451,15,38,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215442,B,1546,375,1629,351,1567,405,1567,463,1635,444,13,37,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215442,B,1560,364,1643,341,1577,397,1577,452,1646,437,14,38,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215442,B,1571,350,1665,324,1596,384,1594,441,1666,424,14,29,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215442,B,1576,337,1677,311,1611,369,1598,431,1687,411,13,23,6,Maybe,No,Yes,No,No,No,Yes,Yes
20170306_215442,B,1584,327,1690,301,1628,358,1604,423,1698,404,11,18,6,No,No,Yes,No,No,Maybe,Yes,Yes
20170306_215442,B,1590,320,1689,297,1637,353,1610,415,1706,401,9,14,4,No,No,Yes,No,No,Maybe,Yes,Yes
20170306_215442,B,1589,316,1691,295,1643,351,1611,416,1710,400,8,12,5,No,Maybe,Yes,No,No,No,Yes,Maybe
20170306_215442,B,1582,320,1688,298,1638,357,1603,422,1705,406,7,9,6,No,Yes,Yes,No,No,No,Yes,No
20170306_215442,B,1559,326,1670,302,1616,363,1584,427,1684,411,7,12,7,No,Maybe,Yes,No,Yes,Maybe,Yes,Maybe
20170306_215442,B,1531,335,1635,310,1575,373,1556,434,1649,420,5,21,5,Maybe,No,Yes,No,Maybe,No,Yes,Yes
20170306_215443,B,1505,337,1597,314,1536,379,1528,438,1609,423,7,30,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1499,339,1589,315,1527,381,1533,441,1602,423,8,34,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1488,342,1577,319,1514,386,1510,441,1590,426,7,34,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1483,347,1572,322,1509,390,1511,442,1583,429,9,36,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1487,347,1570,323,1509,392,1510,445,1586,428,6,35,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1493,345,1579,321,1513,388,1518,445,1588,429,7,35,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1492,344,1579,320,1516,388,1520,444,1592,427,8,36,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1494,343,1581,319,1519,385,1522,440,1591,425,8,34,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1497,344,1581,319,1516,386,1521,442,1593,427,7,35,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1502,338,1583,317,1519,385,1527,443,1596,425,7,36,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1499,340,1587,317,1524,387,1527,441,1598,425,7,35,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1510,337,1589,317,1526,387,1527,442,1605,427,6,35,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215443,B,1505,340,1594,315,1529,386,1533,442,1606,425,7,35,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1510,339,1596,316,1532,383,1533,440,1608,425,7,34,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1514,339,1601,315,1536,383,1537,438,1612,424,6,36,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1517,337,1605,314,1539,383,1545,439,1616,422,8,35,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1522,335,1609,311,1545,382,1548,438,1622,423,7,35,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1527,334,1614,312,1547,380,1551,438,1625,423,7,33,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1527,335,1614,311,1548,379,1554,439,1626,421,5,35,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1530,335,1619,312,1551,381,1559,436,1629,421,6,36,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1537,329,1623,308,1555,380,1554,433,1630,421,7,39,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1533,330,1618,310,1553,379,1562,438,1631,421,5,35,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1526,336,1614,311,1552,380,1557,436,1628,420,7,36,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1525,336,1615,311,1548,382,1555,439,1628,422,6,36,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1523,336,1611,312,1548,381,1554,440,1625,423,7,36,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1516,338,1608,312,1545,384,1546,437,1622,423,6,35,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215444,B,1515,340,1602,315,1539,384,1542,440,1615,423,7,36,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215445,B,1514,340,1596,316,1536,385,1539,439,1612,425,7,36,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215445,B,1517,342,1593,318,1533,385,1541,443,1613,426,8,36,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215445,B,1511,345,1590,319,1532,389,1538,444,1607,426,8,35,9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215445,B,1510,343,1585,321,1527,392,1536,444,1609,427,9,41,11,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215445,B,1511,348,1585,324,1528,394,1537,447,1607,429,7,35,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215445,B,1502,355,1584,328,1528,398,1535,451,1604,432,8,34,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215445,B,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No
20170306_215445,B,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No
20170306_215445,B,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No
20170306_215445,B,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No
20170306_215445,B,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,No,No,No,No,No,No
20170306_215445,B,1519,359,1609,333,1552,401,1547,456,1630,439,5,30,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215445,B,1528,356,1619,332,1563,397,1560,454,1638,438,2,23,9,Maybe,No,Yes,No,No,No,Yes,Yes
20170306_215445,B,1536,354,1632,330,1573,396,1571,454,1647,437,2,21,8,No,No,Yes,No,No,Maybe,Yes,Yes
20170306_215446,B,1541,353,1636,330,1582,392,1565,449,1649,434,4,18,8,Maybe,No,Yes,No,No,Maybe,Yes,Yes
20170306_215446,B,1543,351,1639,327,1583,390,1565,450,1654,433,12,20,16,No,No,Yes,No,No,Maybe,Yes,Yes
20170306_215446,B,1545,350,1641,327,1586,387,1567,448,1657,431,2,17,7,No,Maybe,Yes,No,No,No,Yes,Maybe
20170306_215446,B,1545,349,1643,326,1586,386,1565,445,1657,431,5,18,7,No,No,Yes,No,No,Maybe,Yes,Yes
20170306_215446,B,1544,348,1641,326,1583,385,1565,447,1654,428,5,17,7,No,No,Yes,No,No,Maybe,Yes,Yes
20170306_215446,B,1540,348,1638,324,1580,386,1563,444,1654,428,6,18,7,No,No,Yes,No,No,No,Yes,Yes
20170306_215446,B,1539,348,1631,324,1575,386,1559,444,1644,429,4,22,7,No,No,Yes,No,No,No,Yes,Yes
20170306_215446,B,1534,352,1625,328,1565,388,1558,444,1640,428,5,26,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215446,B,1527,352,1611,330,1555,389,1554,445,1629,429,7,31,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215446,B,1520,352,1602,328,1547,393,1546,446,1621,428,7,32,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215446,B,1519,351,1596,328,1541,394,1543,446,1615,430,8,33,9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215446,B,1518,353,1595,329,1538,395,1545,448,1614,433,7,35,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215446,B,1520,351,1594,328,1537,397,1542,451,1615,433,7,37,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215446,B,1513,354,1595,329,1538,397,1546,451,1615,434,6,34,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215446,B,1521,351,1596,329,1541,396,1549,451,1616,434,5,36,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215447,B,1521,352,1598,329,1541,397,1546,450,1616,434,6,36,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215447,B,1520,353,1600,329,1539,397,1547,450,1619,434,5,35,7,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215447,B,1524,350,1607,328,1545,395,1547,448,1621,434,4,31,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215447,B,1523,352,1609,329,1551,395,1559,452,1625,434,5,29,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215447,B,1529,351,1620,326,1558,392,1557,446,1634,432,4,25,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215447,B,1530,349,1628,324,1565,391,1562,447,1642,429,6,26,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215447,B,1533,350,1631,323,1572,388,1562,447,1648,430,4,20,8,No,No,Yes,No,No,No,Yes,Yes
20170306_215447,B,1533,348,1634,322,1574,389,1568,448,1648,429,2,20,8,No,No,Yes,No,No,No,Yes,Yes
20170306_215447,B,1532,348,1633,322,1575,388,1560,448,1650,428,3,16,9,No,Maybe,Yes,No,No,No,Yes,Maybe
20170306_215447,B,1528,348,1630,322,1573,385,1559,446,1646,426,4,34,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215447,B,1525,348,1623,322,1566,385,1550,443,1643,425,4,19,9,No,No,Yes,No,No,Maybe,Yes,Yes
20170306_215447,B,1520,348,1620,320,1563,385,1546,443,1632,424,4,17,10,No,No,Yes,No,No,Maybe,Yes,Yes
20170306_215447,B,1514,349,1611,321,1555,384,1546,443,1625,423,6,20,10,No,No,Yes,No,No,No,Yes,Yes
20170306_215447,B,1507,349,1606,320,1547,384,1535,440,1620,423,7,22,10,Maybe,No,Yes,No,No,Maybe,Yes,Yes
20170306_215447,B,1503,350,1599,320,1541,385,1544,444,1615,423,9,24,11,Maybe,No,Yes,No,No,No,Yes,Yes
20170306_215448,B,1499,352,1591,323,1530,387,1527,443,1608,425,9,26,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1490,356,1578,328,1517,392,1519,448,1592,428,8,31,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1480,358,1564,330,1507,397,1512,451,1580,431,9,32,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1478,357,1555,331,1499,400,1505,450,1572,434,9,38,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1480,357,1550,332,1493,399,1509,453,1568,434,8,37,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1470,361,1546,334,1488,402,1498,456,1564,439,7,37,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1471,362,1544,335,1486,403,1498,454,1563,437,10,37,11,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1468,363,1542,335,1488,403,1499,455,1563,437,9,38,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1471,361,1544,336,1488,403,1501,460,1564,438,9,40,9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1469,361,1542,335,1488,403,1498,457,1563,439,7,40,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1471,357,1542,334,1485,404,1499,457,1562,440,9,36,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1470,363,1543,336,1487,404,1501,461,1564,440,9,40,11,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1470,364,1542,338,1487,405,1498,458,1563,440,9,43,9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1470,363,1541,336,1485,405,1501,461,1562,440,11,41,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215448,B,1468,364,1542,338,1486,404,1500,461,1562,440,10,41,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1471,361,1541,337,1488,405,1496,455,1561,439,7,37,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1469,363,1541,336,1487,404,1501,459,1560,439,13,35,15,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1473,360,1541,336,1487,406,1498,457,1562,439,9,36,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1470,361,1543,333,1487,404,1497,456,1562,438,10,35,13,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1468,363,1540,338,1487,406,1499,460,1563,439,10,42,11,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1467,366,1539,338,1487,403,1499,461,1562,440,10,39,11,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1466,365,1537,339,1480,406,1495,462,1556,439,10,35,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1449,369,1523,339,1466,407,1484,463,1546,441,10,38,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1439,372,1512,341,1460,409,1475,464,1535,442,12,37,13,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1416,378,1488,345,1435,415,1455,469,1511,447,11,37,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1358,399,1428,364,1376,434,1398,491,1456,466,13,42,13,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1337,406,1405,372,1357,442,1380,498,1433,474,16,39,18,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1275,424,1335,395,1289,465,1309,517,1365,495,18,43,21,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215449,B,1228,433,1294,398,1246,475,1271,531,1325,504,22,44,27,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,1193,447,1253,412,1212,485,1235,540,1285,514,21,42,26,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,1159,452,1215,417,1172,495,1202,541,1251,518,20,36,28,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,1131,451,1182,419,1140,491,1165,541,1217,517,23,39,28,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,1091,443,1141,413,1103,482,1123,526,1171,511,19,36,23,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,1066,440,1114,410,1074,477,1094,523,1141,505,27,43,27,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,1039,444,1090,409,1047,471,1073,521,1117,497,26,36,27,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,995,428,1047,402,1006,463,1026,511,1069,491,25,38,26,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,970,430,1020,400,979,459,999,508,1043,487,26,39,25,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,942,423,989,400,950,457,968,503,1011,485,24,37,23,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,895,426,942,403,903,456,917,500,961,485,21,36,19,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,862,432,911,407,871,459,886,504,928,488,21,36,20,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,829,437,880,413,839,462,853,510,893,493,18,36,18,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,797,438,848,416,809,469,819,510,861,497,17,37,18,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215450,B,756,449,809,426,772,476,780,519,823,503,17,36,18,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,B,740,450,797,427,761,476,753,520,812,503,20,36,23,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,B,713,449,771,427,734,476,736,521,786,504,15,39,14,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,B,703,446,759,425,718,475,723,519,773,503,14,35,16,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,B,685,438,740,420,698,470,703,511,755,498,12,35,14,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,A,679,433,738,415,686,469,697,510,750,496,12,38,12,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,A,668,426,730,410,686,459,688,504,738,491,11,41,10,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,A,660,417,720,402,674,452,674,495,728,484,10,37,9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,A,647,404,713,392,663,443,660,486,719,478,6,32,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,A,631,397,704,386,655,433,644,481,707,473,5,27,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,A,600,381,676,373,621,424,611,474,674,468,3,31,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,A,569,383,651,375,595,424,582,473,650,468,1,22,0,Maybe,No,Yes,Yes,Maybe,No,Yes,Yes
20170306_215451,A,540,382,625,375,567,427,553,476,625,472,2,33,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,A,510,383,598,373,541,428,528,483,601,474,0,32,1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215451,A,498,379,577,371,520,427,507,479,579,473,0,36,0,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,466,380,552,371,495,429,482,481,559,474,1,32,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,457,383,544,371,486,432,476,485,554,475,-1,39,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,442,391,517,378,466,439,464,490,533,483,-4,37,1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,422,396,489,385,440,450,431,502,508,489,-3,38,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,421,397,490,384,433,452,438,499,503,494,-2,38,11,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,415,400,487,384,426,457,437,505,498,499,-5,36,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,408,402,475,392,421,460,427,503,491,501,-9,36,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,412,401,473,392,423,461,430,504,490,502,-10,39,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,409,401,469,391,419,464,426,505,488,504,-6,35,9,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,411,405,471,395,415,468,432,507,494,507,-9,39,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,405,412,474,399,423,471,431,516,493,510,-15,37,1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,410,414,480,402,425,474,436,515,499,512,-14,37,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,413,413,484,404,426,478,435,515,503,514,-15,37,4,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,409,419,488,407,437,476,434,517,503,515,-12,36,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215452,A,409,418,482,409,434,478,436,516,503,515,-16,38,5,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,410,418,482,406,434,477,432,517,501,517,-17,38,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,409,416,485,404,439,476,433,517,502,515,-17,37,6,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,408,421,477,409,431,479,432,523,499,517,-12,35,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,401,423,478,410,423,481,423,526,501,520,-10,39,8,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,400,424,474,411,427,483,429,530,499,520,-17,35,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,400,423,476,412,426,484,432,525,497,520,-10,22,6,Maybe,No,Yes,No,No,No,Yes,Yes
20170306_215453,A,404,420,473,411,422,484,428,521,496,519,-18,37,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,404,419,473,411,421,481,431,519,498,519,-18,39,-1,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,409,416,478,406,423,483,432,520,498,518,-18,38,2,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,406,418,477,408,426,482,431,521,502,518,-12,30,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
20170306_215453,A,405,421,483,407,431,480,432,522,502,517,-16,38,3,Unknown,No,Unknown,Unknown,Unknown,Unknown,Unknown,Yes
